Text,label
এই জিয়াকে বঙ্গ বন্ধু মেজর বানিয়েছিলেন।আর বঙ্গ বন্ধুকে হওা করা হোলো জিয়া তাদের সমর্থন কোরলো। কাউকে মেরে কেউ বেচে থাকতে পারেনা,1
সালা জিয়ার পুলারে দেইখা বুজতে পারস না জিয়া কেমন ছিলো বাইনচুদ জিয়া দেশের রাজাকার যু্দ্ধের সময় জিয়া কই আছিলো বিদেশে পালাই আর দেশ স্বাধীন হওয়ার পরে সেনাপ্রধান শালা রাজাকার বাল বুজিস তোরা ইতিহাস,1
খালেদা অথবা হাসিনা দেশে এখন আর কোনো নেত্রী চাইনা এখন একজন নেতা চাই।,1
হাসিনা হাসিনার বাবার মত দুরনিতি করে দেশ চালাবে,1
এটা কুত্তালীগ ছাড়া আর কেউ করতে পারে না এটা একমাত্র কুত্তালীগের কাজ আর এই কুত্তা লীগ যতো দিন এই দেশে থাকবে ততো দিন এদেশে শান্তি আসবে না?,1
বি এনপি সব জারোজ,1
আওয়ামীলীগের একটা ষড়যন্ত্র প্রতিপক্ষকে দমিয়ে রাখার জন্য তারা গাড়িতে আগুন লাগিয়েছে,1
আচ্ছা বি এন পি কি ৪৫০ ভোট পাওয়া দল.??? আল্লাহ সহ্য করবে না। সময় থাকতে ভালো হোন।,1
নিঃসন্দেহে ভারতের দালাল গোলা তোর বাপ রাজাকারের বাচ্চা তোর বাপ খুনি জিয়ার দলের লোকেরা এসব অপকর্ম কাজ করে,1
এর আগে ও তো নির্বাচন হলো তখন বিএনপি অগ্নিসংযোগ করলো না আর আজ কেন তারা হঠাৎ অগ্নিসংযোগ করল। জনগন এত বোকা না ঠিক আছে।  সরকার নিজের যায়গা পাকা পোক্ত ভাবে থাকার জন‍্য এটা সরকারের একটা চাল।,1
এটা আওয়ামিলীগ এর ভয়াবহ ষড়যন্ত্র,1
একাড আমলীগ করেছে আর রনের ওপর দুস চাপাছে আমলীগ,1
আজকের নির্বাচনে লীগ যে ভোট ডাকাতি করছে।মানুষের মন যাতে অন্যদিকে গুড়ানো যায়।তাই বাসে আগুন।পুলিশ লীগ সব জানে।,1
আওয়ামী লীগ আগুন দিয়েছে বিএনপিকে ফাঁসানোর জন্য। এটা আওয়ামী লীগের নাটক।,1
"শুরু হইছে কুত্তালিগের নতুন নাটক, সাথে মাইজ্ঞা সাংবাদিকতা",1
দেশে কুত্তালীগ বেড়ে গেছে 😁। এটা এই কুত্তালীগের ই কাজ,1
আল্লাহ তুমি আমাদের কে এই জালিম সরকার থেকে হেপাজত করুন,1
জাতীয় কুখ্যাত সন্ত্রাসী লীগ হলো কুকুর লীগ!,1
সব আওয়ামিলীগে বাট পারি,1
বিএনপি এমনিতেই তারা ভয়ে আছে কখন জানি তাদের পুলিশে ধরে কিন্তু এই বাসে আগুন বি এন পির কাজ হতে পারে না এটা অন্য কোন ভারতের চক্রান্ত সাথে আওয়ামী লীগ,1
এগুলো আওয়ামীলীগের কাজ। বি এন পি কে মামলা দিয়ে আন্দোলন থেকে দুরে রাখতেই এই ব্যবস্হা।এটাতো নতুন কিছু নয়।৷ বিএন পি র উচিৎ অসহযোগ আন্দোলনের মাধ্যমে আওয়ামী লীগ কে চিরতরে বিদায় করা।,1
"আমি নিশ্চিত এটা বি, এন, পি করেনি। এটা আওয়ামিলীগ তথা সরকারের সাজানো নাটক।",1
জারাই আগুনটা লাগাইছে বাসে না লাগাইয়া অবইদ সরকারের গদিতে লাগাইয়া দেওয়ার দরকার ছিল,2
"বলেকিনা চোরে মার বড়গলা, ঠিকতাই প্রত্যক্ষদর্শী কিছু লোকের কাছ থেকে জানা গেল, এই অগনি সংযোগ ঘটিয়েছে যুবলীগ নেতাকর্মীরা, তাহলে এরাই আবার অন্যের ঘারে দোষ চাপাচছে,এটা কি।",1
বাংলা দেশের রাজনিতি দেখে আমার জীবনে রাজনীতি কারার রুচি নেই,1
জালাও পোঠাও আওয়ামিলীগের কাজ,1
কাওয়ালীগ কা জয় হো,1
সব জালিয়ে দেও আওয়ামিলিগে,2
এগুলো সব মাফিয়া দের মাতা রানী হাছিনার কাজ,1
বি এন পি অবৈধ দল চোরের খুনী দল সব সময় বি এন পি মানুষ খুন করে,1
বিএনপি একটা মূর্খ সংঘটন,1
ঢাকাতে যে বাসগুলো আগুন দেওয়া হয়েছে এগুলা হান্ডেট পার্সেন্ট আওয়ামী লীগের কাজ আওয়ামী লীগ ছাড়া এই বাসগুলো আর কেউ আগুন দেয় নাই,1
বিএনপি জামাত মানুষ হইলোনা‌।,1
সময় টিভি বিএনপি বিরুধে মিথ্যা চার করছে সময় টিভি,1
দেশের সম্পদ নষ্ট করলে এবার তাদের দেশ থেকে বিএনপি নিশ্বেস করা হবে ।,2
একমাত্র জামায়াত-শিবিরের কাজ এগুলো। প্রত্যেককে ধরে ক্রসফায়ার দেওয়া হোক। ওরা দেশের শত্রু,2
বিএনপি কাফেরদল,1
"বুট ডাকাতির মামলা হওয়া উচিত,,,, হাছিনার",1
"বি এনপি টিক অাছে, অাওয়ামীলীগ দিশে হারা",1
বাংলাদেশে কোন নেত্রী দরকার নাই,2
"বি এন পিতে সুন্দুরি হলেই নেত্রি হওয়া জায়,নারন নেতা জারা তারা হল লুচ্ছা সব গুলা",1
দুর্নীতির মাধ্যমে ভোটে নির্বাচিত আওয়ামী লীগকে প্রাণঢালা অভিনন্দন। ঢাকা চুইসসা নাই কইরা ফেলাবে।,1
"আওয়ামী লীগ করতাম জদি ভালো কাজ করত, তারা জনগণের অধিকার নিয়ে নিজেদের অধিকার খাটায়, তারা জনগণের শত্রু বাংলাদেশের শত্রু",1
পুলিশ খানকির পোলাগো লজ্জা সরম নাই। হাসিনার মুত খাওয়াইছে পুলিশ খানকির পোলাগো। পুলিশদের বৌ বাচ্চা রা এই কাজ কম’ গুলা দেইখা লজ্জা পায় না কেনো?? তার মানে বুঝা যায় সব পুলিশের বৌ রা পতিতা লয় থেকে এসেছে। আর বাচ্চা গুলা পিতৃ পরিচয় হিন,1
আওয়ামী লীগ চোর ডাকাত চাড়া কেউ করেনা,1
আমি একটা কথাই বুঝি না এটা কি বাংলাদেশ নাকি হারামির দেশ শেখ হাসিনা তোমায় যদি পাইতাম তাহলে জুতো দিয়ে তোর মুখে মতন,2
পুলিশ চুতমারানি মাগির ছেলেরা পুলিশ নামের কলঙ্ক রে যদি পাইতাম তাহলে তোদের সঙ্গে হাসিনার বিয়ে করাই দিয়ে দিতাম,2
"সরকার এর কি কোনো লজ্জা নাই???? ছাত্রলীগ আব্রার কে হত্যা করলো,, আর আওয়ামীলীগ অন্য দলের নেতাদের আবরার এর বাসায় যেতে দিলো না। এটা একদম বেশি বেশি হইয়েগেসে লজ্জাজনক",1
এ মাদারচোদ বোকাচোদা। আওমিলিগের পা চাটা ছার। ছাত্রলিগরে লিড দে কে??  মাগি শেখ হাসিনায়।,2
বাধা দেয়ার মানে কি এখানে তারা তো পুলিশ না তারা হচ্ছে পুলিশ কুত্তা লীগ তাই তারা কামড়াতে চায় মানুষদের,1
বঙ্গবন্ধুর বাংলাদেশ আওয়ামিলীগ করলো শেষ।,1
আপনাকে তো ওরা এখন আর আওয়ামী কর্মী হিসেবে স্বীকার ই করবে না।।।।,1
এই যালিম কুত্তালীগ যারজলীগের বিরুদ্ধে আর শপৎ করেছি জীবনে কোনদিন আওয়ামীলীগ যারজলীগকে ভোট দিবনা আর এই যারজলীগের বিপক্ষে যে নিবার্চন করবে আমি তাকেই ভোট দিব যদি সে কোন রাস্তার ভিখারির ছেলে অথবা পেশায় কোন মুচির ছেলেও হয়ে থাকে তবুও কুত্তালীগ যারজলীগকে ভোট দিবনা এই আমার অঙ্গীকার।,1
আওয়ামিলীগ কাজটা মহাঅন্যায় করলো বিএনপির সাথে। এখন যদি বিএনপি কিছু বলে কোন আন্দোলন করে আওয়ামিলীগ বলবে - বিএনপি নৈরাজ্য সৃষ্টিকারী।,1
একজন শহীদ ছাত্রের বাড়ি যাওয়া নিয়েও রাজনীতি! কি আজিব দেশ! ঘৃণা হয় ঘৃণা।,1
এই সরকারের পতন ছাড়া সাদিন হবে না বাংলাদেশ,2
এইডা কোনো কাজ হলো। আওয়ামীলীগের সাপোর্ট আর করবো না।,1
"আওয়ামী লীগ যে একটা কুত্তালীগ তা আজ স্পষ্ট হয়ে গেল,,",1
সরকারের পতনের জন্য প্রস্তুত হোন। ইসলামিক দলগুলির সাথে কারা আছেন? লাইক দেন!,2
"অবৈধ হাসিনার হাতে এদেশের কোনো মানুষই নিরাপদ নয়, বাঁচতে চাইলে একটি গণতান্ত্রিক সরকার খুবই প্রয়োজন",1
আমার আজ লজ্জা হচ্ছে আমি আওয়ামিলীগ করি,1
শেখ হাসিনা যেদিন মরবে সেদিন থেকে নেজজো বিচার পাওয়া যাবে,1
"পুলিশ হচ্ছে সরকারের গোলাম বাহিনী , হায়রে ছাত্রলীগ পুলিশ আর কত !!!",1
হাসিনা মরা আগে জদি বিচার না করতে পারি তবে মরা পরে লাশ উঠায় বিচার করবো কি বলেন বাইরা,2
সংবিধান তোদের কুত্তালীগদের গোয়ার ভিতর ঢোকাবে,2
মার্কিন প্রেসিডেন্ট নির্বাচন এবং বাংলাদেশী বলদগুলোর প্রতিক্রিয়া হিজরার দল বিম্পি এবং তাদের সমর্থকদের শোকের মাতম। তারা কত আশায়ই না ছিল যে হিলারী জিতলে ইউনুসের মাধ্যমে যোগাযোগ করে হিজরাগুলোর হারানো পুরুষাঙ্গ কৃত্তিম পুরুষাঙ্গ দ্বারা প্রতিস্থাপন করে নিবে। কিন্তু হলোনা। আওয়ালীগ বা কুত্তালীগের নারীকুল এখন পাছার কাপড় মাথায় তুলে পাছা উপুড় করে চরকীর মত পাছা ঘুরাচ্ছে আর পুরুষগুলো গিয়ে চটাস চটাস করে তাদের পাছা চেটে খাচ্ছে আর উলাল্লা উলাল্লা ড্যান্স দিচ্ছে। তারাও একটু শঙ্কায় ছিল যে যদি হিলারী জিতলে হ,1
কুত্তার বাচ্চারা কুত্তালীগের দালালরা বলে দেশে না কী উন্নয়নের জুয়ার বইতেছে এগুলার নাম কি উন্নয়ন,1
এটা আবার বলতে হয় বিকল্প চিন্তা করুন। কুকুর কখনো ভালো হয় না কুত্তালীগের কুত্তামি যাবেনা।,1
যেই দলইই হোক মানে?বাংলাদেশে এক আওয়ামীলীগ আর এক কুত্তালীগ ছাড়া আর আছে কে?,1
দালাল মিডিয়া কুত্তালীগ এর নাম নিতে কি চুলকাই,1
বিশ্বজিৎ এর পর এবার খাদিজা। হাসিনা নিজেই একজন সন্ত্রাসীর মদদ দাতা।নিজের আচলের তলে সন্ত্রাসী জন্ম দেয়। আর দেশে বিদেশে নাটক করে বেড়ায় সন্ত্রাসীদের জায়গা বাংলার মাটিতে হবেনা। হাসিনার কুত্তালীগ এর সন্ত্রাসীরা এভাবেই দেশে সন্ত্রাসী কার্যক্রম চালায়। অথচ হলুদ কুত্তা মিডিয়া এই নিউজ সবার সামনে তুলে ধরেনা। এই কাজ ছাত্রলীগ না করে যদি ছাত্রদল কিংবা ছাত্রশিবির করত তাহলে মিডিয়া নিজেই তদন্তে নেমে পরত। এটা বাংলাদেশ এদেশের মানুষ বোকা বলে হাসিনা ও তার সন্ত্রাসী দল আওয়ামীলীগ একের পর এক সন্ত্রাসী কর্ম করে পার পেয়ে,1
এই কাংকির ছেলে রাজাকার সবাই তো কুত্তালীগ করে এই কথা তুই জানিস না,2
কুত্তালীগের কাছে আমার প্রশ্ন পুলিশ মরলে জনগন এত খুশি হয় কেন,2
হানিফ সাহেব কুত্তালীগ জয়ী হতে সেনাবাহিনীর দরকার নাই,1
কুত্তালীগ এই সেই লোক যার জুতার বারি খাওয়ার পর ও আরো খেতে চাইতেছে।,1
তোমাদের দলের রাজাকার গুলো আগে বের করো তারপর অন্য কিছু,1
আরে আমাকেও রাজাকার বলে।কিন্তু আমার শুনতে খুবই ভালো লাগে।কারন আমি জানি বর্তমান সব রাজাকারই ভালো ভদ্র ধার্মিক শিক্ষিত হয়।তাই নিজেকে গর্বিত মনে করি।আমার মতে সবারই এই রকম রাজাকার হওয়া উচিত,1
আওয়ামীলীগ চেতনাবাজ ব্যবসায়ীরা কোথায়। বাংলাদেশের দেশপ্রেমিক মুক্তিযোদ্ধারা মরলে আওয়ামীলীগ এর কি? আওয়ামীলীগ এর চেতনা শুধু আওয়ামীলীগ মুক্তিযোদ্ধা হিন্দু মুক্তিযোদ্ধা ভারতীয় মুক্তিযোদ্ধা দের জন্য চেতনা খাডা হয়ে যায়। যেমন আওয়ামীলীগ রাজাকার হাসিনার বেয়াই চেতনার ঠেলায় এখন ভুয়া মুক্তিযোদ্ধা হয়েগেছে।,1
রাজাকার ও জঙ্গি জানোয়ারদের সিন্ডিকেট নাকি সর্বশক্তিমান মহাপ্রভুকেও কিনতে পারে তারা,1
এই সত্য কথা বলার কারণে আপনাকে আওয়ামীলীগ রাজাকার বললে আমাদের কিছুই করার নেই স্যার,1
তারেক চোরাকে দেশে ফিরানোর মত জোড় এখন স্বাধীনতা বিরোধী রাজাকারদের আছে বলেতো মনে হয় না কারণ দেশের মানুষের কাছে তাদের মুখোশতো খুলে গেছে যে তার বাপ ছিল পাকিদের বাংলাদেশী এজেন্ট,1
দুইদিনেই রাজাকার হয়ে গেলো? আমারে আমির বানাইলে ও দেখা যাবে এই জানোয়ারের বাচ্ছারা আমাকে রাজাকার বলবে।আসলে সাংবাদিক আর আওয়ামী লীগ হলো সেলিম ওসমানের ভাষায়।,1
লটির পোলা রাজাকার নাপাকিস্তানে জিন্নাহ বাচচাদের গুষ্টি মারি ।জয় বাংলা জয় বঙ্গবন্ধু ।রাজাকার পাকিস্তান মুর্দাবাদ ।,2
সেই রাজাকার বাহিনী আর জঙ্গী বাহিনী বঙ্গবন্ধু কন্যা শেষ করে দিয়েছে আংকেল এখন আর কোন গন বাহিনী নেই আপনাদের সাথে তাও দেশের মানুষ বুঝেগেছে আংকেল।,1
বাংলাদেশ এর পবিত্র ইসলাম ও মুসলমান দের আর কত কলুষিত করবি? সালে তোদের বাপ দাদা রা পশ্চিম পাকিস্তানের রাজাকার ছিল আর নির্বিচারে বাংলাদেশের মানুষ হত্যা করেছে আর এখন তোরা জঙ্গি হয়ে বাংলাদেশ এর মানুষ মারছিস।,1
আসলে পাকিস্তানিরা কবে বুঝবে তাদের ভিক্ষার বূত্তি থেকে শুরু করে পর্যন্ত চলে এসেছে সেই রেসেই আবার হাত পাচ্ছে আসলে লজ্জা না থাকলে একটা দেশ কত নিচে নামতে পারে তাই রাজাকার কুকুররা আবার বোঝাতে চাচ্ছে,1
ঠাই দেন আপনারা ।মিডিয়াতে ভন্ডামি করেন আপনারা ।আপনাদের মুখে বঙ্গবন্ধুর নাম নিলে পাপ ইবে । গুনডা রাজাকার ভূমিদূস আখরা আওয়ামী লীগ । সুষ্ঠু নির্বাচন দেন তারপর দেখেন কি হয়,1
উ উ ওইযে দেখলাম তো জামালপুরে রাজাকারের বাচ্চারে মনোনয়ন দিছে।,1
যারা জামায়াত করে তারা সবাই রাজাকার কি অদ্ভুত ব্যাপার।,1
আ লীগ আজব মেশিন ভেতর দিয়ে গেলে স্বাধীনতার পক্ষের শক্তি পাশ কাটিয়ে গেলেই রাজাকারসহ অনেক উপাধি যার প্রমাণ বংগবীর কাদের সিদ্দিকী বীরউত্তম,1
বছর ধরে দেশে ধর্ষন হত্যা চালিয়ে যাচ্ছে জংলি নামক মাফিয়ালীগ তারা কি রাজাকার না?,1
রাজাকাররা মিছিল করছে।তখণ ইসলাম পিয় দল গুলো কোথায়।আজ তোমাদের দরকার।,2
আমরা কাউরে জামাতের আমির হইতে দিমুনা । আমির হইলেই রাজাকার বানাইয়া দিমু। তারপর মুহাহাহা,1
রাজাকারের সন্তানরা এটাই প্রমান যে আল্লা পাখ তাকে বাঁচিয়ে রাখবেন ইনশা আল্লাহ্র ।,1
মুখে তো গালাগালি ছাড়া কিছু ই নেই। আমার কমেন্টস টা আর একবার পড়্। বাংলাদেশ কে তো মানিস্ না জাতীয় সংগীত করিস্ না। আর লেখাপড়া তো বাংলাদেশ শিক্ষা ব্যবস্থা য় করিস্ নি। রাজাকার কোথাকার ।,1
তুই বি এন পিকে চোর বল ডাকাত বল তাতে আমার কি আসে যায়। তোদের এই একটা সমস্যা। তোদের বিরুদ্ধে কেউ কিছু বললে রাজাকার আর বি এন পি হয়ে যায়। তোদের হিস্টোরি সবাই জানে দালালি বাদ দিয়ে ভালো হয়ে যা,1
রাজাকার মুক্ত গোপালগঞ্জ দেখতে চাই,1
সে তো বরিশালের ছেলে কিন্তু কেমন করে নিজের বিভাগকে হারিয়ে দিল সে তো বড় রাজাকার সাবিবর,1
এটা সবাই জানে দুধের শিশু জামাতের আমির হলে তাহাকে ও রাজাকার বানানো হবে,1
যে সব রাজাকারের বাচ্চারা এই লাইভ যোগ দিয়ে আজে বাজে কমেন্ট করছে সব গুলু কে করা হবে কর,2
আমি রাজাকারের যদি ছেলে হয় তোর মাকে জিগাইস তোই কার ছেলে,1
জনগণের টাকা কে দিবে? এই শয়তানকে ছাড় দিলে দেশে আইন বলতে কিছু থাকবে না? হাজার হাজার কোটি টাকা লুটপাট করেছে যারা তাদের কেন শাস্তি দেওয়া হবে না? বিদেশে হাজার হাজার কোটি টাকা পাঠিয়ে দিয়েছে এদের কেন শাস্তি হবে না? দেশের অর্থনীতিকে ধ্বংস করেছে জনগণকে মেরেছে? এগুলো রাজাকার থেকেও খারাপ।,2
আইসে আরেকজন জাহিদ মানিক। আপনার নিজের দেশে যে প্রতিনিয়ত মানুষ খুন হচ্ছে সেটা দেখেন। তুরস্কে সেনা অভ্যুত্থান কারীরা অন্যায় করেছে তার শাস্তি তাদের পেতেই হবে। যেভাবে পেয়েছে আমাদের দেশের রাজাকাররা,1
রাজাকারদের মন্ত্রী বানানোর দায়ে তার আরও কঠিন বিচার বাকি আছে,2
দু দি নেই রাজাকার কমান্ডার হ য়ে গেল,1
"কিরে খানকির পোলা এই কথাগুলোর মধ্যে রাষ্ট্র বিরোধী ষড়যন্ত্র কই বলছে, তোর মার ভোদা বেশ্যা মাগীর পোলা",2
মাহি ও বি চৌধুরী কাদাপানিতে আটকে গেছেন ।,1
"তোমরা কোন দেশে থাকো,কথা কথা ষড়যন্ত্র খুজো,কি বাল আছে তোমার দেশে",1
"বদরুচ্ছুদা আর মাহী বাল চৌধুরী, একটা বেইমান জাতীয় বাইমান",1
দালাল কোথাকার তর য দি লজ্জা থা কে ঐক্যের বেপা রে একটা কথা বল বি না ।,1
মান্নার ফাঁসানোর মতো কি আছে এখানে? বলদার বলদা,1
মাহি ছৌঃ পরিবার বাটপার ।,1
বলদ! নিজেরে নওয়াবজাদা সলিমুল্লাহ মনে করে!,1
জামায়াতের একটা কর্মীর জ্ঞান নাই যার মধ্যে সে নাকি বি এন পিকে জামায়াত ত্যাগ করতে বলে ।,1
মাহি কি অরজিনলী বি চৌধুরীর ছেলে?জন্ম নিয়ে সন্দেহ আছে ।,1
দেশের মানুষ একদলের শাসনে অতিষ্ট হয়ে গেছে আর বেশ্যের ছেলে ব্যবসা ঠিক রাখার জন্যি সরকারের সাথে আতাত করে হিয়ালী চুদাচ্ছে,2
তুদের কারনেই জামায়াত আজ সাধারাণ মানুষের প্রিয় দলে পরিনত হয়েছে । প্রমান চাইলে নিরপেক্ষ নির্বাচন দিয়ে দেখতে পারিস ।,1
"কিরে রনি,তুই কি মাহির ও ছাত্র হওয়ার যোগ্যতা রাখিস না?",1
"এটি তুই কি বুঝে শুনে বলেছিস,না মাল পানি খেয়ে বলেছিস ।",1
"রনি সাহেব বলছিল,আওয়ামীলীগ কে জুতা দিয়া মারলে ও মান সন্মান যায় না এখন দেখি,তার তাও যায় না",1
মন্জু চোরের পুলা পার্থ বিয়াদপ,1
"পার্থ সালার পুত হলো হাসিনার বড় দালাল, পার্থ কে বিএনপির যোট থেকে বাদ দেওয়া হক",2
রনি মাদারচোদ টাইপ লোক,1
বিএনপি এখন পাগল হয়ে গেচে,1
তুই কয়টা ভোট পাবি রে বিএনপি এর সাথে না থাকলে । তর মত বোয়াদব নাই পাথ ।,1
পার্থ্য খানকির পোলা,2
পার্থ্য একটা বেইশ্যা মাগীর পোলা,2
কথা গুলো দুদু মাদারচুদেরে সুনান,1
বি ন পি র পাগলদের এবার বুদ্ধি হবে,1
তুই কুত্তালিগের জারজ সন্তান শালারপুত,2
তুই তো একটা মাদার চৌদ জামাত শিবিরের বেজন্মা,2
শুয়োর ছানার খুনি নেতা,1
তুই বেস্যালিগের জারজ মাদারচোদের বাচ্চা,2
এই শুয়ারের বাচ্চা খুনি নোয়াখালীর কলঙ্ক নেতা সাজছ,1
এই শুয়োরের বাচ্চা ও তার বাপের মা/বোন/স্ত্রী/কন্যারা সব আওয়ামী বেশ্যা। আর বাপ-ছেলে মিলে তাদের মা/বোন/স্ত্রী/কন্যার বেশ্যাবৃত্তির দালালি করে।,1
তোর বাপতো বিনা ভোটে নির্বাচিত জারজ এমপি বেস্যা মাগির পুত। আগে বল তোর হারামখোর বাপ মা এত টাকা কোথাক পাইসে নটি মাগির পু।,1
"ঘোড়া আর গাধার যৌন মিলনে জন্ম হয় খচ্চরের, তেমনি আওয়ামীলীগের বিনা ভোটের এমপি আর বিনা ভোটের উপজেলা  চেয়ারম্যানের ( এমপির বউ) কনডম দূর্ঘটনায় জন্ম হয়েছে শাবাব মানুষরুপী খচ্চরের! এই আওয়ামী খচ্চরদের নিকট আর কিবা আশা করা যায়",1
জামায়েত বিএনপি রা বাইনচোদ তোরা খাই দাই কাজ নাই এমপি পুত্রের পিচে করন পড়েচিস তোরা মাদারিরা,1
তুই ত কুক্তা লীগ ।  খানকির পোলা এই কারনে তোর কাছে ভালো লাগে। জারজ এর বাচ্চা।,1
আওয়ামী শুয়োরের বাচ্চা মাদারচোদ এর বাচ্চা,2
"চোর খুনি তোরা, তোদের মত জারোজ এমপি বাংলাদেশের কলঙ্ক",1
পিলখানা সেনা হত্যার পেছনে সম্পূর্ণ ভাবে যে আওয়ামী কুত্তালীগ জড়িত এটা দেশের সকল মানুষ ঐ জানে,1
যেই তাপস এতো সেনাবাহিনী হত্যা করল সেই কুত্তা তাপস আজকের ঢাকা দক্ষিণের মেয়র।,1
এই আওয়ামিলীগ ক্ষমতায় থাকতে কেহ বিচার পাবে না ইনশাআল্লাহ একদিন মানুষ বিচার ঠিকি পাবে সুধু ধৈরজ দরকার,1
হাসিনাকে রিমান্ডে নিলেই সব বের হবে।,2
"আওয়ামী লীগের নেতারা, পুলিশ কর্মকর্তারা,তোমার শুনে রাখ মুসলমানদের একদিন সময় আসবে সেদিন তোমার এ কাজের দাঁত ভাংগা জবাব পাবে ইনশাআল্লাহ",2
বিচার হবেই....হাসিনা আপনি পালাতে পারবেন না...অপেক্ষা করুন.. ফাসির দরি আপনার জন্যই অপেক্ষা করছে...,2
এই সব অযোগ্য সরকার ধ্বংস হোক।,2
"হেফাজতকে মারাটা ওচিত হয়নি, বিএনপি নেতাদের যদি এভাবে মারতো তাহলে কিছুটা মেনে নিতাম। সালা  আওয়ামী কুত্তালীগ",1
প্রতিটা মুমিনের রক্তের হিসাব দিতে হবে শেখ হাসিনা সরকারের,2
শেখ হাসিনার পতন চাই,2
শুধু শেক হাসিনা না বাংলাদেশে কোন মহিলা সরকার ই থাকতে পারবেনা,2
আওয়ামিলীগ আর কয়েক বছর কমতাই তাকলে বাংলাদেশ তেকে মুসলমাল ইমান নিয়ে বাচতে পারবে না,1
আওয়ামী কুত্তা লীগ এবং আওয়ামী পুলিশ লীগের পতন হবে ইনশাআল্লাহ,2
আওয়ামী লীগ যা করেছে তা তো ক্ষমার অযোগ্য,1
"আল্লাহ তুমি তাদের বিচার কর,,,কুত্তা লিগের ভারা করা ভারতে পুলিশ",2
"সব গুলো ভারত থেকে বারা করে আনছে,,সরকার,,,মুসলমানদের মারার জন্য,,,",1
শেখ হাছিনার পাসির দড়ি জুল তে আছে,2
বাইতুল মোকারমের সামনে লীগের ছেলেরা কোনার শরীফে আগুন জালিয়েছে সেই ভিডিও কেটে দিলেন কেন?,1
যথা সময়ে এগুলোর বিচার বাংলার মাটিতেই হবে অপেক্ষা কর আওয়ামীলীগ ।,2
সময় আর বেশী দিন নাই। এই ইহুদি সরকার দের পতন ঘটবে,2
হাসিনা মধ্য রাতের ভোট চোর রানী,1
আওয়ামী লীগের কাছে ওর দাম নেই। আছে শুধু চোরদের মূল্য । হায় আমিলীগ চোরের গোষ্ঠী।,1
পিলখানা হত্যাকাণ্ড না হলে মহান শেখ মজিবুর রহমান ও জিয়াউর রহমান এর মতই শেখ হাসিনাকে ও একই ভেবে হত্যা করা হতো।  তাই এই নেক্কারজনক হত্যাকাণ্ড চালিয়েছিল শেখ হাসিনা,1
সব হাচিনা মেরেচে হাচিনা আরমি সেনাবাহিনি বিডিআর মেরেচে হাচিনা খুনি,1
রাজনীতিতে আসছো কয়দিন হয়েছে নমুনা শুরু করছোস,1
তোর মত পাতিনেতা আমরা কুত্তার মতো পালি,1
বাংলাদেশের আওয়ামী লীগ (ফেরাউন লীগ) যদি ক্ষমতাচ্যুত না হয় তাহলে বাংলাদেশ ভারতের অংশ হয়ে যাবে।,2
ভারত এত দি নে আসল অস্ত্র বের করা শুরু ক রে ছে পা কি রা যা বি কোথায়?,2
1971 রে ভারতের উচকানির মধ্যমে আমরা ভাই ভাই যুদ্ধে লিপ্ত হলাম,1
এই জংলী প্রাণিটার নাম কি।মাথায় আওয়ামি কাউয়ার বাসা।,1
"শেখ হাসিনা কি বলছে সেটা নিয়ে মাথা না ঘামিয়ে, নিজের কারাদন্ড নিয়ে মাথা ঘামা । হালা পাগল ।",1
"জামায়াত শিবিরের বি,এন,পির উপর ভর করে চলে না , বাংলাদেশ জামায়াতে ইসলামী জিন্দাবাদ",0
জামাতে ইসলামীকে যদি বিএনপি ছেড়ে দেয় তাহলে একদিন দেখা যাবে বিএনপি দল থাকবে না,0
"জামায়াত কে সবাই ব্যবহার করে স্বার্থ উদ্ধার করে ছুড়ে ফেলে দিয়েছে, এটাই বাস্তবতা।",0
বিএনপির গ্রহণযোগ্যতা এতে বাড়বে।তারেক জিয়ারে বাদ দিলে আরো বেশি বাড়বে।,1
জামায়াত বিএনপি ছেড়ে চলে গেছে। বিএনপির মতো দল জামায়াত ছাড়া অচল। শেখ মুজিবুর রহমানকে যদি হত্যা করা না হতো বিএনপির জন্ম হতো না বাংলার মাটিতে।,1
বিশেষ কোরে জামাতের অস্তিত্ব থাকতো না। বিএনপি নামক দলটাও জন্ম হোতো না,1
"বি এন পি এখন সেটার দল, ধন্যবাদ আওয়ামী লীগকে কুত্তার লেজ সোজা করে দিয়েছে, ইতিহাস করেছেন",1
কাদের মধ্যে রাজাকার বেশি তা মানুষ জেনে গেছে।জামায়াতকে ছেড়ে দিলে বি এন পির মৃত্যু হতে পারে কারণ তারা আন্দোলন করতে জানে না।জামায়াত,1
বিশাল বড় দল বছর এর নেত্রী পর বছর জেলে থাকে কিছু করতে পারেনি খালি মিডিয়ায় ভ্যা ভ্যা করে,1
জামাতে ইসলামী বাংলাদেশের সবচেয়ে শক্তিশালী রাজনৈতিক দল।,0
"জামায়াতের কিছুই হবে না,,বিএনপিই শেষ হয়ে যাবে,,,,,,",1
"জামায়াত নয়, ঐক্যফ্রন্ট ছাড়া উচিত বিএনপির।",0
"বিএনপি যে এনালগ রয়ে গেল, তা ক্যামেরার পজিশন দেখে নির্নয় করা যায়।",1
বি এন পি আর জামাত এরা আলাদা হয়ে নতুন কোন ফন্দি আটছে নিশ্চয়ই ।,1
