Text,label
"পিতার কামোদ্দীপনা থেকে বাঁচার জন্য স্বরস্বতী ভূমির চারিদিকে পালিয়ে বেড়ালেন,কিন্তু বাবার হাতে ধরা পড়লেন😱😂কিন্তু শেষে স্বরস্বতী তার বাবা ব্রহ্মার কাছে আত্মসমর্পণ করলেন(oh no😱) অতঃপর ব্রহ্মা এবং তার কন্যা স্বরস্বতী স্বামী-স্ত্রীর ন্যায় ১০০ বছর সহবাস করলেন🤣🤣😂😂 তারা স্বয়ংভূমারু নামে এক পুত্র এবং শতরূপা নামে এক কন্যার জন্ম দেন🤣 অতঃপর তারাও দুজন দুজনের সাথে সহবাস করে এবং তাদের মিলনের ফলে ব্রহ্মা দুজন দৌহিত্র ও দুজন দৌহিত্রা লাভ করেন। (মৎস্য পুরাণ ৩ঃ৩২; ভগবত পুরাণ ৩ঃ১২-২৮)ভেবে দেখুন আমাদের হিন্দুদের ধর্মের দেবতা/ ভগবান/­অবতাররাই যদি এমন চরিত্রের হয়, তাহলে আমরা হিন্দুরা নিজে ভাল হবে কেমন করে?",2
উনি মসলিম দের সরবশান কারি ঐ জাকির ভণ্ডছাড়া কিছু না,1
হিন্দুরা অন্য ধর্মের প্রতি চরম বিদ্বেষী হয়।তারা অন্য ধর্মের উপর মিথ্যাচার করে,1
ওর লেকচার শুনতে আসছ কেন এখানে? গো মূত্র খোর দের লেকচার শুন শালা হিন্দুরা,2
তোরা মুসলিমরা নিজেদের ঢোল নিজে পিটাচ।এটাই তোদের স্বভাব।বাকী ধর্মের মানুষগুলো এরকম করেনা।তোরা পুরাই উগ্রপন্থি।বাকী ধর্মের মানুষগুলো মাতামাতি করেনা।কত শান্তিতে দেখ আছে হিন্দু বৌদ্ধ ধর্মের মানুষগুলো।,1
জাকির নায়েক ইহুদী বৌদ্ধ তথা বিধর্মীদের এজেন্ট। তার কথা শুনা জায়েজ নেই। তাকে রাজারবাগ শরীফের পীর সাহেব কিবলার মুরিদ করাতে হবে,1
এ খানকির পোলা.....পবিত্র কোরআন শরীফের কোথায় আছে শুধু শুধু মানুষ হত্যা করার কথা.খানকির পোলা বের করে দেখা,1
"দুনিয়াতে মুমিনরা খুব কষ্ট করে তাদের নেশা আটকায় রাখসে; জান্নাতে গিয়ে ১,২ টা দিয়ে হবেনা ; তাদের ৭০ তা সেক্স পার্টনার লাগবে ; কেমন আজিব কথা । সেক্স যদি এতই পবিত্র জিনিস হয় তাহলে দুনিয়া তে এত বাধা কেন ?",1
"হুর আছে বলেই আমি আপনি, জাকির নায়েক সব ইসলামে আছি | হুর না থাকলে কেউ আর ইসলামে থাকবে না",1
তোদের হিন্দু ধর্মে কত নোংরা জাত গরুর গু মুত খা তাহলে তোদের মাথা ঠিক থাকবে শালা নোংরা ধর্ম কোথাকার,2
আমরা গরুর মুত পান করি তোরা উটের মুত খাস সেটা স্বীকার করিস না কেন মূর্খের দল সালা মুসলমান,1
বোকাচোদা তো ব্যাটা তুই তোর কথায় বোঝা যাচ্ছে তুই মরে মনে আর জন্ম নিয়েছিস তোর কথায় বোঝা যাচ্ছে তুই মরে তর আল্লাহর সাথে কথা বলে মনে হয় এসেছিস,1
আপনার ইসলামে ধর্মে হিংসা ছাড়া কিছু নেই সেই কারণে আপনাদের হুজুররা হিংসা চারা কিচু শেখায় না যেমন আপনি শিখিয়েছেন আর আমার ধর্ম সমস্ত কিছুর প্রশংসা করার অধিকার দিয়েছে সনাতন ধর্মই একমাত্র ধর্ম জামি,1
পৃথিবীর সবচেয়ে দূর্বল ধর্ম হল ইসলাম।কারন ইসলাম হল অমানবিক গনতন্ত্র বিরোধী এরা উগ্রবাদী যদি বলা হয় কোন ধর্ম সবাইর আগে ধবংস হবে তাহলে বলা যায় ইসলাম।,2
"বাহ, বাইবেল পড়ছেন আর জঙ্গিবাদী আয়াত পাননি?",1
ইসলাম মানে জংগী বাদী সংগঠন মাত্র । ওটা কোনো ধর্ম নয় ❓,1
। ঠিকই বলেন ইসলামে মেয়েদের বোরখা পরা একদম বাজে নিয়ম। মহম্মদ বানাইছে ওসব কি? মেয়েদের বোরখা পরতে হবে কেন? ছিঃ একদম ভালো লাগেনা,1
নাস্তিকরা যেভাবে ইসলামের পেছনে লেগেছে!,1
"সনাতন ধর্ম জঙ্গিবাদ সমর্থন করে না। তাহলে এটা কি যজুর্বেদ, (২৯;৩৯) এ বলা আছে, ""সামরিক শক্তি দিয়ে আমরা পৃথিবীকে জয় করি, যুদ্ধাস্ত্র দিয়ে শত্রুদের দমিয়ে রাখি, তীরধনুক দিয়ে সকল ধর্মকে বিনাশ করি""",1
"সনাতন ধর্ম জঙ্গিবাদ সমর্থন করে না। তাহলে এটা কি যজুর্বেদ, (৬:১-৬) এর প্রার্থনায় বলা আছে ""হে ঈশ্বর, যেভাবে আমরা বিধর্মীদের কল্লাকাটি, সেভাবে তুমি তাদের বিনাশ কর..",1
"সনাতন ধর্ম জঙ্গিবাদ সমর্থন করে না। তাহলে এটা কি শেতাশত্র উপনিশদের (৬/১২) তে বলা আছে, "" বিধর্মীরা আমাদের শত্রু, তাদেরেকে এক কোপে বলি দিয়ে আমরা সকল পাপ থেকে মুক্তি পাব""",1
আপনাদের ঈশ্বর মিথ্যা বলল কেন? মানে গীতাতে এসব লেখা আছে আর বেদে এর উল্টোটা লেখা আছে। এত্ত গড়মিল কেন??,1
বেদ গীতাই একটিও ভূল নেই কিন্তু কুরআনে প্রতিটা আয়াত মিথ্যা ছারা সত্য নয়,2
কুত্তার বাচ্চা তোকে আমি বলেছি পুরান থেকে কিছু না দিতে। কারন পুরান লিখিত হয়েছে মাত্র কয়েক শতক আগে। আর তখন বিজ্ঞান সবকিছু আবিষ্কার করে ফেলেছে। তুই শুধুমাত্র বেদ থেকে রেফারেন্স দিবি। কোন পুরানের পরোয়া করিনা।,2
"এই ভোদাই, সঠিক পুরাণগুলো কখন লিখা হয় বল তো দেহি???",1
বিষ্ণুপুরানে ব্লাক হোলের কথা লেখা আছে?? সালা বাইঞ্চোদ....,1
সালা পালাবো কেনো তোর জেমন গ্যান তোর কালপনিক র্ধমের আল্লাহর তেমন গ্যান তোর আল্লাহ সাধারণ মানুষদের গালি দিয়েছে মুসরিক মুনাফেক কাফের বলে আরে সালা তোর আল্লাহ কেমন বেয়ানচোদরে জে মানুষ দের গালি দেই,2
কিরে ক্যালানে ইসলাম মিথ্যা প্রমাণ কলেই দিএছি তোর কালপনিক র্ধম নাকী সঠিক তাল প্রমান দে ভযে বীবীর আঁচলের তলাই লুকাইয়া গেলি ক্যন,2
তালাক মারা মাগীর ছেলে নাস্তিক তোর মাকে চুদি সালা তুই হেরেছিস সালা একটাও কথা তোর ইসলাম গ্রন্থ থেকে কিছু বলতে পারিস নি তোর র্ধম একটা কালপনিক14দিনের এই 14দিনের মিথ্যা কলপ কোনোদীন র্ধম হতেপারেনা,2
তোর মা ছিলো তালাক মারা তোর নবির মাও তাই সালা পৃথিবীর কেন্দ্র নিএ জে মিথ্যা কথা প্রচলিত আছে সেটা কি করবি আমিন শব্দ জে খ্রিস্টানদের থেকে ধার নেওয়া সেটা কি করবি,1
সালা শুকরের দল তোদের ভিতরে আমরা এইসব সংখ্যা ঢুকিএ দেবোকেনো তরাই এগুলো করেছিস আমাদের ভগবান কে সরনে রাখার জন্য আর ভেবেছিলিস হিন্দুরা বুঝতে জানো না পারে আর জখন সবাই বুঝেগেছে তখন এটা হিন্দুদের কাজ হয়েগেলো সালা মিথ্যা র্ধমের অনুশারি,2
"কুকুরের জাতভাই শোন,, পারলে আমার যুক্তিগুলো ভেঙে দেখা। আর তোর লুইচ্চা খানকির ছেলে শ্রীকৃষ্ণকে কেন স্মরণ করব? এটা ভাবাটাও বোকামি। বরং এটা তোদেরই কাজ। আর আমি তোদের মত কুকুরের জাতের সাথে আর একটি কথাও বলব না। খোমোখা আর আমাকে কমেন্ট করে বিরক্ত করবি না, খানকির ছেলে",2
এই মা চোদা সত্য তুলে ধরছিতো ফাটছে খুব তোর আল্লাহ একটা খানকির ছেলে তোর জারজ নবি খানকির ছেলে তোর আল্লাহর তো কালো ভোদা আছে জেটা এখন পাথরে পরিনতো হয়েছে,2
"এই কুকুরের জাত  মুসলমান তুই কি মনে করেছিস, তোদের লেখা পোস্ট আমি আর আদৌউ পড়ব? তোর সাথে আদৌউ আর আলোচনা করব? কুকুরের পেটে যে ঘি ভাত সহ্য হয় না সেটা তোকে না দেখলে বুঝতাম না।",1
ইসলাম মিথ্যা র্ধম কালপনিক র্ধম সূরা ইখলাস মিথ্যা পৃথিবীর সুরুথেকেই সনাতন র্ধম ছিলো এবং সনাতনী রিতী নিতী সারা পৃথিবীর লোক মেনে চলতো রাম রাম সত্য হ্যা,2
তাহলে আল্লাহর কোন রঙ লাগছে যে হিন্দুধর্মের লোক তিনি বানিয়েছেন?  আমিও একজন মুসলিম।,2
পুকটি মারা ভোগোবান,2
যে দেশে মুসলিম জনসংখ্যা বেশি সেখানেই সংখ্যালঘু নির্যাতন হবেই,2
হিন্দুরা তোমরা নিজে নিজে পুটকি মারা মারি কর।,2
ছাই আল্লাহ হে ভগবান হিন্দু ধর্ম ভালো ইসলাম ধর্ম ছাই ধর্ম,1
"ভিডিওতে তো হালকা মারধর করে  হিন্দুরা বাস্তবে মুসলমানদের প্রাণে মেরে ফেলে, , হিন্দুরা হচ্ছে নারকাটা লোক 😡",1
ইসলাম পুরোটাই নাটক। মুহাম্মদের বানানো নাটক। এ নাটক তারই উৎকৃষ্ট প্রমাণ।,1
জংগি মুসলিম,1
মুসলিমরাই বেশি উগ্র হয় এবং হিন্দুদের উপর বেশি অত্যাচার করে ।,2
চরিত্র ছিরা লুইচ্চা ধর্ষক কৃশ্ন,1
হিন্দু কোনোদিন মুসলিমদের সাথে চলতে পারবে না,2
আপনার মুসলিম ধর্ম টা খুব অত্যাচারী ধর্ম।,1
"বোকা , গরীব হিন্দু সম্প্রদায়ের লোকদের টার্গেট করে ধর্মান্তরিত করাই ইসলাম অনুসারী দের কাজ।",1
"তোরা কোন দিন ই হিন্দু ছিলিস না, তোদের কজাই হল অন্য ধর্মের প্রতি ঘৃণা করা",1
জাকির নায়েক ধর্ম ব্যবসায়ী। তার ওয়াজ নছীহত শুনা জায়েজ নাই।,1
জাকির নায়েক ভারতীয় হীন্দু গোয়েন্দা সংস্থা 'র' এর এজেন্ট। তার ওয়াজ নছীহত শুনা জায়েজ নাই।,1
গরুর মূত্র খাওয়া হিন্দু জনগণের আবার বড় বড় কথা,1
জাকির নায়েক এর মাধ্যমে কত অমুসলিম মুসলিম হয়েছে হিসাব নেই। আর তার নামে যারা খারাপ কথা বলে তারা রামছাগল ছাড়া কিছুই না।,1
কান ফাটামু তোগর যারা আমার রাসুলকে গালি দিবি,2
সবচেয়ে বেশি এন্টারটেইমেন্ট।দেয় হিন্দুরা।মাটি দিয়ে মূর্তি বানিয়ে মা মা ভ্যা ভ্যা করে।লিঙ্গ পূজা যোনী পূজা করে,1
গো মূত্রকে করোনার ভ্যাক্সিন মনে করে।পৃথিবীতে সনাতন ধর্ম আছে বলেই এতো বিনোদন ।সোনাতন মানেই বিনোদন আর বিনোদন,1
আপনাদের মতো মুশরিকদের বিতাড়িত করার যুদ্ধ।,2
পাদের চেয়ে বেশি দুর্গন্ধযুক্ত তোমার নবী,2
"শকুনে চোখে সারাক্ষন ভাগাড় ই দেখে, তোরা সারাক্ষন গোমূত্র খাস দেখে ভাবস যে সবাই খায়, শালা তোরা রিয়েল অটিস্টিক।",1
"আমরা তো গরু খাই, তোরা তো গরুর মূত্র খাস, দুইটার মধ্যে বহুত তফাত আছে রে নেকটির জাত",1
ইসলাম মানে কোন বাল দম তাকলে আসিফ মহিউদ্দিন এর লাইভে এড হয়ে জবাব দিতে পারে না মুসলিম বা জাকির নায়কের দম তাকলে আসিফ ভাই আলোচনা করে প্রথম প্রমাণ দে না কেন?,1
মোহাম্মদ (সাঃ) এর বংশধর সৌদি থেকে বাংলাদেশে চলে আসছে। পৃথিবীতে আর কোন দেশ নেই। যতো পীর সব বাংলাদেশেই আসে? আপনাদের মতো মানুষের জন্য ইসলাম ধর্ম নিয়ে বাজে মন্তব্য করার সুযোগ অন্য ধর্মের মানুষ পায় বুঝলেন? আপনি কতো টুকু হাদিস আমাকে শিখাবেন? আমি আপনার থেকেই হাদিস শিখবো। খুব বক বক করতে পারেন। জাকির নায়েক আর মিজানূর রহমান আজহারীর কাছে গেলে সবাই তেতুলের বিচির মতো চেপ্টা হয়ে যায়। আর পরে বলেন ওরা কিছু জানেনা। ওরা ইহুদির দালাল এজেন্ট।,1
মগজে ভয় আর লুভ দেখিয়ে ইসলাম টিকতে পারবে না গুজামিল দিয়ে,1
আল্লার পোঁদ মারি,2
"না বে, তবে একবার একটা কুত্তায় গাধাকে চুদেছিলো, আর ঐ গাধাটার পেট থেকে একটা শুয়োর পয়দা হয়েছিল, সেই শুয়োরটার নাম রাখা হয়েছিল মোহাম্মদ",2
"শুয়োরটা একবার হাগু খেতে গিয়ে গুয়ের মধ্যে একটা কৃমিপোকা খুঁজে পায়, সেই কৃমিপোকাটার নাম রাখা হয়েছিল আল্লা",2
"কিছু মনে করো না, কিন্তূ মুসলিম পশুদের নামটা থেকেই কিরকম দুর্গন্ধ বেরোয়",1
"তোমার পিশলাম কোনো ভালো জিনিস নয় যে তাকে নিয়ে কোনো ভালো মন্তব্য করতে হবে, যে ধরণের নোংরা মানসিক রোগ তোমার পিশলাম তার তুলনায় অনেক ভালো মন্তব্য আমি করেছি দ্বিতীয়ত, মসজিদের মতো নোংরা জিহাদি তৈরী করার আস্তানা পৃথিবীতে থাকাই উচিত নয়, পৃথিবীর প্রত্যেকটি মসজিদকে পাবলিক টয়লেটে পরিণত করা উচিৎ",2
"মুসলিম পশুদের যে বেঁচে থাকতে দেওয়া হয় ইন্ডিয়াতে সেটুকুই যথেষ্ট, কারণ জিহাদি পশুদের বেঁচে থাকার কোনো অধিকার নেই.",2
"তোমার নবীকে কোনোদিন হাতের নাগালে পেলাম না এটাই সবচেয়ে বড়ো দুঃখ আমার, পেলে জুতিয়ে মুখ লম্বা করে দিতাম জানোয়ারটার",2
"তোমরা মুসলিম জঙ্গিরা তোমাদের যথাসাধ্য চেষ্টা করেই চলেছো দুনিয়ার ধ্বংস করার, কিন্তূ দুনিয়া ধ্বংস করার জন্য শক্তির প্রয়োজন আছে, আর তোমরা মুসলিমরা শক্তি বলতে আজও বোঝো উটের পিঠে চেপে ডাকাতি করা",2
আমাদের মেয়েদের দিকে তাকালে তোমার নবীর যৌনাঙ্গ কেটে তন্দুরে সেঁকে তন্দুরি নুনু বানিয়ে কুকুরকে খাইয়ে দিতাম.,2
"একটা কথা পরিষ্কার হোলো তোমার সাথে কথা বলে, মস্তিষ্কের দোষ না থাকলে কেউ মুসলিম হয়না.",1
"তোমার কুরান পায়খানা করে পোঙা পোছার জন্যে বেস্ট, আর তোমার ঐ কুরান জোকস টা ছিলো প্রাণ খুলে হাসার জন্যে বেস্ট, হাসতে হাসতে পেটে ব্যাথা হয়ে গেলো, কুরান মার্কা সাইন্স, সোনার পাথরবাটি",2
"তোমার নবী নয় বছরের আয়েশাকে ষাট বছর বয়েসে ধর্ষণ করে ধর্ষণের প্রতিবাদ করেছিল, নিজের পুত্রবধূ কে ধর্ষণ করে, যৌনদাসী রেখে উনি ধর্ষণের প্রতিবাদ করতেন, এই নরাধম বরাহকে তোমরা বলো শ্রেষ্ট মানুষ, তাই দুনিয়া মোল্লাদের পশু বলে. তোমাদের নবী ছিলো বরাহ, হাগু খেতে গিয়ে গুয়ের মধ্যে আল্লা নামের কৃমিপোকাটাকে খুঁজে পেয়েছিলো",2
"আমাদের ধর্মের ভাগের কথা এলো কোথা থেকে, আমি কি বলেছি যে আমরা দ্বিতীয় বৃহত্তম?? আর তোমাদেরই ঐ নবী জানোয়ারটা মনে হয় আয়েশাকে ধর্ষণ করেই ধর্ষণের প্রতিবাদ করেছিলেন তোমরা নিজেরাই মানুষের পর্যায়ে পড়োনা, তোমরা আবার কে শ্রেষ্ঠ মানুষ তার বিচারের অধিকার কিকরে পেলে, যেটাকে তোমরা মুসলিম পশুরা শ্রেষ্ঠ মানুষ বলো ওটাকে মানুষের সমাজে নিকৃষ্ট নরাধম কীট বলা হয় এবং ঐ নামে কুকুর পোষা হয়",2
"জাকির নায়েক আসলে এক হিন্দু । গোমর ফাঁস হচ্ছে । জাকির পালিয়ে যায় নি, নরেন্দ্র মোদী ওকে কৌশলে গোপনে পাঠিয়ে দিয়েছে মালয়েশিয়ায় ।",1
হিন্দুরএজেন্ট দের জবাই করা ছাড়া আর কোন পথ নেই।,2
"মূর্তি পূজকরা,মূর্তির মতই অসাড়।",1
"উঁটমূত্র খেয়ে দিবাস্বপ্ন দেখছিস নাকি? ভারত হিন্দু মেজরিটি আছে, থাকবে,,",1
চামার। ।মুসলমান,1
ভাই হিন্দুদের কথা কি বলব তাদের ভগবানরে গাঁজা খাওয়ায় ওরা তো গাছের পূজা মাছের পূজা সাপের পূজা করে ওদেরকে মানুষ হিসাবে গ্রহণ করায় মানুষের জন্য কঠিন,2
রাম কেলানি খাবি তোরা জঙ্গী ইসলাম সমর্থনকারী,2
ল জয় শ্রীরাম চোদনা বাবা মুসলিমদের কেলাবো জোর করে জয় শ্রীরাম বলাবো হাহাহা,2
"তোদের নবী ছিল একটা পাকা জঙ্গী । শুধু তাই নয় । সে ছিল একজন ধর্ষক, খুনি ও ডাকাত ।",2
"কুকুরের যেমন মুগুর প্রয়োজন, না হলে সোজা হয়না, ইসলাম সমর্থনকারী জীবেরা তেমনই একমাত্র জুতাতে ই সোজা হতে পারে",2
যতদিন পৃথিবীতে কোরআন আছে ততদিন পৃথিবীতে শান্তি নেই,2
আর হিন্দু বলে তো কোন ধর্মই নাই।,2
রামের ছাগল জয় শ্রীরাম জয় জয় শ্রীরাম চোদনা বাবা,2
পুরা পিথিবীর জন্য ইসলাম ডেঞ্জারেস,2
ইসলাম ধর্ম একটি মানসিক অসুস্থতা দেরি না করে এর সুচিকিৎসা দরকার।,1
না না আমরা হিন্দু ধর্ম গ্রহণ করবো একটা বিয়ে করবে আর পাঁচ ভাই মিলে চোদাচূদি করবে তুলসী গাছের ইতিহাস পড়লেই বুঝতে পারবেন লিঙ্গ পূজা ছাড়া এদের ধর্মে কিছুই নেই,1
এরা আবার বড় বড় লেকচার দেয় বড় বেজন্মারা হরেকৃষ্ণ হরেকৃষ্ণ কৃষ্ণ কৃষ্ণ হরে হরে হরে রাম হরে রাম রাম রাম হরে হরে আমি একজন হিন্দু কিন্তু এদের মতন বেজন্মা হিন্দু না,2
ধোন কাঁটা হলো একটা উপকার. যাদের ধোন উচু কোটির বড়ো জাঙ্গিয়া তে ধরেনা তাঁদের মুসলিম ধোন কেটে দাও.. জয় বিষ্ণুমাতা. ..,2
এক দম বাজে ধর্ম হল মুশলমান,1
এরা ইসলাম সম্পর্কে কি বুঝবে এরা ত মা কালীর যোনি পূজা করেR,2
ইসলাম পৃথিবীর নিকৃষ্টধর্ম,2
হিন্দু মানে জয় শ্রীরাম জয় শ্রীরাম মানে আতংবাদি জঙ্গি,1
"মুসলমান ধর্ম সয়তানের ধর্ম , হিংসার ধর্ম , চোরের ধর্ম হবার প্রমাণ দেয় এখন । কারণ ছোটো বেলা থেকেই মুসলিমরা মাদ্রাসাতে হিন্দু বিরোধী শিক্ষা দেওয়া হয় ।",2
তোমাদের হিন্দু ধর্ম যদি এতই ভাল হয় তা হলে কেউ হিন্দু ধর্ম গ্রহন করছে না কেন,1
ভাই আপনি ভারত এর রেপ করার জরিপ দেখুন।হিন্দু রাই বেসি করসে।।।😂😂,1
নোংরা কোরআনের নোংরা বানী ভালোলাগেনা,2
হিন্দু সবাই এক হও আর নয় রুখে দাড়াও জালিমদের হত্যা কর অসুরদের বিনাশ করে হত্যা করো,2
এল্লা নিজেকেই রক্ষা করতে পারেনা–ঐ গান্ডু করবে ইছলাম রক্ষা !😀😀 এল্লার বাচ্ছারাই ওর ঘর মজ্জিদে ঢুকে বোমা মেরে এল্লার সাথেসাথে এল্লার এন্ডিগেন্ডিদেরকেও জাহান্নামে পাঠাচ্ছে।,2
মুহাম্মদ আসার পর থেকে এখন পর্যন্ত মিথ্যা চার বেশি হচ্ছে।,2
সব মন্দির ভেঙে দেওয়া উচিৎ,2
মুচুমান মানে জঙ্গি এটা গোটা পৃথিবী জানে।,2
মুসলিমরা কেনো বুঝেনা ইসলাম কোনো ধর্ম না।এটা মানুসের মানবতা কেড়ে নেয় । জান্নাতের লোভে পরে তারা খুনি হয়ে যায়,2
"নবীজী নিজেই খুনি ছিল শে মানুষ হত্যা করেছে তার অনুসারীরা তার মতই খুনি তার মতই হিংস্র তারা বলে ইসলাম শান্তির ধর্ম একমাত্র ইসলামে পারে আই এস, জঙ্গি,জিহাদ লাভ জিহাদ, সন্ত্রাস তৈরি করতে",2
মন্দির মানেই ত অপবিত্র,2
"তোর ভাষা দেখ হারামজাদা তুই আমাদের নবিকে যেই ভাষায় সম্বোধন করবি, আমিও তোকে সেভাবেই সম্বোধন করব। ওই যে বলে না সম্মান দিলে সম্মান পাওয়া যায়। এখন ভেবে দেখ কোনটা করবি।",1
জাকির নায়েক নামি কুত্তার বাচ্চার বক্তব্য কেউ শুনবেন না,2
"হরে হরে হরে দুর্গার ভোদার ভিতরে ভাঘের ধোন ভরে,,",2
চুদানির পোলা তুই হিন্দু এটা ঠিক,2
"তোর ভোদা কি গণেস চোদে,,, মাগি,,, হতে মূর্তি বানাও,, আবার খোদা কও",2
তর বইনের পুন্দের দাম কত তরা তদের বুনকে চুদানির লাগি ইসলাম পালন করিস,2
"আরে খানকি মাগী তোরা তো নিজের মা, খালা, মাসি, পিসি, বোন, বৌদি কাউকে বাদ রাখিস না চুদতে, আর তোদের মহিলারাও চরম মাগীবাজ। তোদের পূর্বপুরুষ আর মহিলারা ব্রিটিশদের সেবা করত, আর সে জন্য তোরা হয়েছিস। তোদের মহিলারা তো বাড়া পেলে আর ছাড়ে না। পুরো চুষে ছাড়ে",2
"ওরে বাইনচুদ এর বাচ্চা,, কনডম এর ফাটা বাচ্চা",2
ওমম দুর্গার গুদে গেঙ্কিদেস।।। ওমম চুদে চুদে মহাভারত।।। ওমম কালি মাগির গুদে পাঠা লিঙ্গ গন্ধং।।। ওমম চোদে কৃশ্ন টুং টাং পটাশ।।। ওমম স্বরসতীর হাতে চটি বই আশ্রয়কেন্দ্র।।। ওমম সীতাকে পাট ক্ষেতে নাগিন🐍ড‍্যান্স।।। ওমম শিব লিঙ্গে মালু নারী কামাসুত্র।।। ওমম কৃশ্নের ধোনে বিষ ফোড়া চুলকুনি।।। ওমম ব্রম্মার অন্ডে রাডার গোলযোগ।।। ওমম লক্ষীর চ‍্যাপ্টা নুনুতে নির্মল তারারারা।।। ওমম রামের পাছাই কুত্তার নুনু প্রণাম।।। ওমম শান্তি ওমম শান্তি ওমমমমম🙏,2
টানিয়া পাজামার ফিতা। ধন মাের চুষে দেনা সীতা। রাম কয় মাদারচোদ। আমার বউয়ের কে মারিস গুদ। আমি কই ভাই আমি লক্ষণ। তােমার বউয়ের দুধ করিতেছি ভক্ষণ । সীতা কয় যদিও মাের স্বামী রাম। কিন্তু রাবণের চুদায় বেশি আরাম। রাম কয় সীতা মাগী রাবণের চুদা খেয়ে স্বামীরে গেলি ভূলে। আমি আর লক্ষণ তরে চুদতাম কোলে তুলে। সীতা কয় রাম তুই আস্ত খানকীর পােলা। রাবণ রাজের চুদা কি যায় সহজে ভোলা। রাম কয় সীতা মাগী আর করিনসা পাপ। স্বামী ভক্তি ভূলে গিয়ে রাবণের খাচ্ছিস ঠাপ।,2
"আরে বাইনচুদ এর বাচ্চা রে,,  তোর মতো পুলা আমার লুংগি চাপ দিলে তিন চারটার বাবা হব,,আর তুই আমাদের আমাদের নবীকে গালি দেছ,,",2
শাওয়ার পোলা তোর বগবানরে চুদে মূর্তি ভেঙে দিব শালা বাইনচুদ।,2
তোদের মন্দির এ গিয়ে এ মাত্র হাগো করে আসলাম।শাওয়ার পোলা।,2
ইসলাম মানেই জেহাদি।,2
হিনদুরা শনতারশ,2
"মহম্মদ ধর্ষক,খুনি ।",2
মুসলিম সব্দের মানেই হল terrorist বা আতঙ্কবাদী. . . যারা কিনা সারা পৃথিবীর ধংশ লীলায় মত্ত,2
মুসলিম নামক এই বিষাক্ত প্রনিটিকে দুনিয়া থেকে নিশ্চিন্ন করে ফেলাই বান্ছনীয়.,2
"তরা যারা হিন্দু আছ বাংলা ভাষা কথা বলছ তদের হাত জিহবা কেটে দেয়ার দরকার ,",2
"দাদা আসল জঙ্গি তো হলো মুসলিম রাই ,1% মুসলিম ভালো বললেও কম হবে মনে হয় ।",1
ইসলাম হচ্ছে মানব জাতির জন্য ক্যান্সার।,2
মুসলিমদের হাত থেকে ভারতকে বাচাতে দেশকে এখনই হিন্দুস্তান করতে হবে।,2
"কোনো পার্থক্য নেই। সব মুসলিম এক একটি সন্ত্রাসী। ওরা সন্ত্রাস কে ভালোবাসে। কারণ ওরা জবাই করে!তাই ওরা জবাই কে ভালোবাসে! ওরা নিজেদের মা বাপ কেও জবাই করতে পিছ পা হবে না, যদি এতে ওদের কোনো স্বার্থ সিদ্ধি হয়। নিপাত যাক ইসলামের মুসলীম।।।",2
"মুসলমানরা জঙ্গি নয়, তোরা হিন্দুরাই জঙ্গি, জা কাশ্মির উপর হামলা করে প্রমান করে দিলি।",2
সমস্ত জঙ্গি ই মুসলমান।,2
BJP সমরথক সকল হিন্দুই জঙ্গী। বিস্বাস না হলে গু গুগুল সার্চ করে দেখুন ।,1
"বালের শ্রেষ্ঠ ধর্ম,, মাদার চুদ,, মানুষের ধর্ম নিয়ে গালাগালি করছ, তদের শ্রেষ্ঠত্ব তো কুকুরের প্রস্রাব হিন্দু ধর্ম",2
মুসলিম হলো কুতা,2
যারা নিজের বিবেক বুদ্ধি হারিয়েছে তাঁরাই মূর্তি পূজা করে,1
হিন্দু ধর্মের গোড়াতেই মারাত্মক ভুল!!,1
হিন্দুদের ভগবান বা ঈশ্বর বা সৃষ্টিকর্তার বউ লাগে কেন?,1
ইসলাম হচ্ছে জঘন্য একটা মতবাদ যা মানবজাতির ইতিহাসে চিরবর্জনীয় হবেই।,2
আসলে ইসলাম হচ্ছে COPY PASTE ধর্ম। নকল ইসলাম মহাকালের সামনে পরাজিত।,2
"আল্লাহ তো খুব ভয়ংকর, তিনি মারতে কাটতে বলছেন ঈশ্বর দয়া করতে বলছেন তাহলে দুজন এক হলো কি করে?",1
আল্লাহ ও কোরান মুহাম্মদ এর দ্বারা সৃষ্টি।,2
"কৃষ্ণ কিছুই করেন নাই, হাজার হাজার মহিলার দেহ উপভোগ করেছেন মাএ।মামীও[রাধা] রক্ষা পাষ়নি।",1
"ইসলাম একটা ধর্ম হলো,, সালারা নিজের মেয়ে বিবাহ করে..! ভাতিজিকে বিয়ে করে.. ভাগনি কে বিবাহ করে .. সব জায়েজ",2
"ধর্ষণ, পরকীয়া সব কিছুই তো তোদের ধর্মে বৈধ তারপরে ও দোষ টা মুসলিমদের ঘাড়ে দিতে লজ্জা করেনা খানকির ছেলে?",2
মুসলিম ভয়ংকর প্রাণী,1
"কোরআন পড়ে কেউ বিজ্ঞানী হয়নি, তবে অনেকেই জঙ্গী হইছে",1
জরত মহম্মদ কটা বিয়ে করে ছিলো? তাদের বয়স কত থেকে কত বল? বেশি বয়সের খাদিজা থেকে ছয় বছরের জয়বন! শিশু ধর্ষক।,2
